cellId,sampleIndex,legIndex,anchorKind,rank,canonical,distance
multi-mft-003,6,1,query,1,고양이용품 > 간식,0.1890096664428711
multi-mft-003,6,1,query,2,고양이용품 > 사료,0.25464391708374023
multi-mft-003,6,1,query,3,강아지용품 > 간식,0.2761445641517639
multi-mft-003,6,1,query,4,조류용품 > 간식,0.2783011198043823
multi-mft-003,6,1,query,5,고양이용품 > 영양제,0.2808418059599934
multi-mft-003,6,1,query,6,과자/간식 > 원물간식,0.2853646704337185
multi-mft-003,6,1,query,7,고양이용품 > 배변/위생용품,0.2973043918609619
multi-mft-003,6,1,query,8,유아동식/영양제 > 유아동 간식,0.3089292049407959
multi-mft-003,6,0,query,1,고양이용품 > 사료,0.19446353945353245
multi-mft-003,6,0,query,2,고양이용품 > 간식,0.2339911321406868
multi-mft-003,6,0,query,3,고양이용품 > 영양제,0.2537585719299712
multi-mft-003,6,0,query,4,강아지용품 > 사료,0.2692976433457336
multi-mft-003,6,0,query,5,관상어/수족관 > 사료,0.27217164371351676
multi-mft-003,6,0,query,6,고양이용품 > 배변/위생용품,0.2799197268533856
multi-mft-003,6,0,query,7,조류용품 > 모이/사료,0.287968737604096
multi-mft-003,6,0,query,8,강아지용품 > 간식,0.3187895823246477
multi-mft-003,7,0,query,1,고양이용품 > 사료,0.19446353945353245
multi-mft-003,7,0,query,2,고양이용품 > 간식,0.2339911321406868
multi-mft-003,7,0,query,3,고양이용품 > 영양제,0.2537585719299712
multi-mft-003,7,0,query,4,강아지용품 > 사료,0.2692976433457336
multi-mft-003,7,0,query,5,관상어/수족관 > 사료,0.27217164371351676
multi-mft-003,7,0,query,6,고양이용품 > 배변/위생용품,0.2799197268533856
multi-mft-003,7,0,query,7,조류용품 > 모이/사료,0.287968737604096
multi-mft-003,7,0,query,8,강아지용품 > 간식,0.3187895823246477
multi-mft-003,7,1,query,1,고양이용품 > 간식,0.1890096664428711
multi-mft-003,7,1,query,2,고양이용품 > 사료,0.25464391708374023
multi-mft-003,7,1,query,3,강아지용품 > 간식,0.2761445641517639
multi-mft-003,7,1,query,4,조류용품 > 간식,0.2783011198043823
multi-mft-003,7,1,query,5,고양이용품 > 영양제,0.2808418059599934
multi-mft-003,7,1,query,6,과자/간식 > 원물간식,0.2853646704337185
multi-mft-003,7,1,query,7,고양이용품 > 배변/위생용품,0.2973043918609619
multi-mft-003,7,1,query,8,유아동식/영양제 > 유아동 간식,0.3089292049407959
multi-mft-004,0,0,query,1,구기/라켓/스포츠 > 축구,0.2308543691293704
multi-mft-004,0,0,query,2,스포츠 잡화 > 스포츠 용품,0.31454990251511017
multi-mft-004,0,0,query,3,재활운동용품 > 스포츠/운동용품,0.3438716139716872
multi-mft-004,0,0,query,4,구기/라켓/스포츠 > 야구,0.35090671035369336
multi-mft-004,0,0,query,5,패션잡화 > 파티용 소품,0.3567255118436582
multi-mft-004,0,0,query,6,스포츠 신발 > 운동화/스니커즈,0.3572976993709114
multi-mft-004,0,0,query,7,장난감 > 작동/조립완구,0.3625555660625306
multi-mft-004,0,0,query,8,스포츠 의류 > 운동복/유니폼,0.36256800443744597
multi-mft-004,0,1,query,1,구기/라켓/스포츠 > 야구,0.23310887813568115
multi-mft-004,0,1,query,2,패션잡화 > 장갑,0.2848550081253052
multi-mft-004,0,1,query,3,브랜드 잡화/소품 > 장갑,0.2962438850475513
multi-mft-004,0,1,query,4,스포츠 잡화 > 스포츠 용품,0.3002926707267761
multi-mft-004,0,1,query,5,안전/보안용품 > 안전보호구,0.31940789934443703
multi-mft-004,0,1,query,6,청소용품 > 청소장갑,0.3220825781299962
multi-mft-004,0,1,query,7,스포츠 잡화 > 스포츠 모자,0.3243824243545532
multi-mft-004,0,1,query,8,스포츠 잡화 > 스포츠 글라스,0.3265657424926758
multi-mft-004,1,1,query,1,구기/라켓/스포츠 > 야구,0.23310887813568115
multi-mft-004,1,1,query,2,패션잡화 > 장갑,0.2848550081253052
multi-mft-004,1,1,query,3,브랜드 잡화/소품 > 장갑,0.2962438850475513
multi-mft-004,1,1,query,4,스포츠 잡화 > 스포츠 용품,0.3002926707267761
multi-mft-004,1,1,query,5,안전/보안용품 > 안전보호구,0.31940789934443703
multi-mft-004,1,1,query,6,청소용품 > 청소장갑,0.3220825781299962
multi-mft-004,1,1,query,7,스포츠 잡화 > 스포츠 모자,0.3243824243545532
multi-mft-004,1,1,query,8,스포츠 잡화 > 스포츠 글라스,0.3265657424926758
multi-mft-004,1,0,query,1,구기/라켓/스포츠 > 축구,0.2308543691293704
multi-mft-004,1,0,query,2,스포츠 잡화 > 스포츠 용품,0.31454990251511017
multi-mft-004,1,0,query,3,재활운동용품 > 스포츠/운동용품,0.3438716139716872
multi-mft-004,1,0,query,4,구기/라켓/스포츠 > 야구,0.35090671035369336
multi-mft-004,1,0,query,5,패션잡화 > 파티용 소품,0.3567255118436582
multi-mft-004,1,0,query,6,스포츠 신발 > 운동화/스니커즈,0.3572976993709114
multi-mft-004,1,0,query,7,장난감 > 작동/조립완구,0.3625555660625306
multi-mft-004,1,0,query,8,스포츠 의류 > 운동복/유니폼,0.36256800443744597
multi-mft-004,2,1,query,1,구기/라켓/스포츠 > 야구,0.23310887813568115
multi-mft-004,2,1,query,2,패션잡화 > 장갑,0.2848550081253052
multi-mft-004,2,1,query,3,브랜드 잡화/소품 > 장갑,0.2962438850475513
multi-mft-004,2,1,query,4,스포츠 잡화 > 스포츠 용품,0.3002926707267761
multi-mft-004,2,1,query,5,안전/보안용품 > 안전보호구,0.31940789934443703
multi-mft-004,2,1,query,6,청소용품 > 청소장갑,0.3220825781299962
multi-mft-004,2,1,query,7,스포츠 잡화 > 스포츠 모자,0.3243824243545532
multi-mft-004,2,1,query,8,스포츠 잡화 > 스포츠 글라스,0.3265657424926758
multi-mft-004,2,0,query,1,구기/라켓/스포츠 > 축구,0.2308543691293704
multi-mft-004,2,0,query,2,스포츠 잡화 > 스포츠 용품,0.31454990251511017
multi-mft-004,2,0,query,3,재활운동용품 > 스포츠/운동용품,0.3438716139716872
multi-mft-004,2,0,query,4,구기/라켓/스포츠 > 야구,0.35090671035369336
multi-mft-004,2,0,query,5,패션잡화 > 파티용 소품,0.3567255118436582
multi-mft-004,2,0,query,6,스포츠 신발 > 운동화/스니커즈,0.3572976993709114
multi-mft-004,2,0,query,7,장난감 > 작동/조립완구,0.3625555660625306
multi-mft-004,2,0,query,8,스포츠 의류 > 운동복/유니폼,0.36256800443744597
multi-mft-004,3,1,query,1,구기/라켓/스포츠 > 야구,0.23310887813568115
multi-mft-004,3,1,query,2,패션잡화 > 장갑,0.2848550081253052
multi-mft-004,3,1,query,3,브랜드 잡화/소품 > 장갑,0.2962438850475513
multi-mft-004,3,1,query,4,스포츠 잡화 > 스포츠 용품,0.3002926707267761
multi-mft-004,3,1,query,5,안전/보안용품 > 안전보호구,0.31940789934443703
multi-mft-004,3,1,query,6,청소용품 > 청소장갑,0.3220825781299962
multi-mft-004,3,1,query,7,스포츠 잡화 > 스포츠 모자,0.3243824243545532
multi-mft-004,3,1,query,8,스포츠 잡화 > 스포츠 글라스,0.3265657424926758
multi-mft-004,3,0,query,1,구기/라켓/스포츠 > 축구,0.2308543691293704
multi-mft-004,3,0,query,2,스포츠 잡화 > 스포츠 용품,0.31454990251511017
multi-mft-004,3,0,query,3,재활운동용품 > 스포츠/운동용품,0.3438716139716872
multi-mft-004,3,0,query,4,구기/라켓/스포츠 > 야구,0.35090671035369336
multi-mft-004,3,0,query,5,패션잡화 > 파티용 소품,0.3567255118436582
multi-mft-004,3,0,query,6,스포츠 신발 > 운동화/스니커즈,0.3572976993709114
multi-mft-004,3,0,query,7,장난감 > 작동/조립완구,0.3625555660625306
multi-mft-004,3,0,query,8,스포츠 의류 > 운동복/유니폼,0.36256800443744597
multi-mft-004,4,0,query,1,구기/라켓/스포츠 > 축구,0.2308543691293704
multi-mft-004,4,0,query,2,스포츠 잡화 > 스포츠 용품,0.31454990251511017
multi-mft-004,4,0,query,3,재활운동용품 > 스포츠/운동용품,0.3438716139716872
multi-mft-004,4,0,query,4,구기/라켓/스포츠 > 야구,0.35090671035369336
multi-mft-004,4,0,query,5,패션잡화 > 파티용 소품,0.3567255118436582
multi-mft-004,4,0,query,6,스포츠 신발 > 운동화/스니커즈,0.3572976993709114
multi-mft-004,4,0,query,7,장난감 > 작동/조립완구,0.3625555660625306
multi-mft-004,4,0,query,8,스포츠 의류 > 운동복/유니폼,0.36256800443744597
multi-mft-004,4,1,query,1,구기/라켓/스포츠 > 야구,0.23310887813568115
multi-mft-004,4,1,query,2,패션잡화 > 장갑,0.2848550081253052
multi-mft-004,4,1,query,3,브랜드 잡화/소품 > 장갑,0.2962438850475513
multi-mft-004,4,1,query,4,스포츠 잡화 > 스포츠 용품,0.3002926707267761
multi-mft-004,4,1,query,5,안전/보안용품 > 안전보호구,0.31940789934443703
multi-mft-004,4,1,query,6,청소용품 > 청소장갑,0.3220825781299962
multi-mft-004,4,1,query,7,스포츠 잡화 > 스포츠 모자,0.3243824243545532
multi-mft-004,4,1,query,8,스포츠 잡화 > 스포츠 글라스,0.3265657424926758
multi-mft-004,5,0,query,1,구기/라켓/스포츠 > 축구,0.2308543691293704
multi-mft-004,5,0,query,2,스포츠 잡화 > 스포츠 용품,0.31454990251511017
multi-mft-004,5,0,query,3,재활운동용품 > 스포츠/운동용품,0.3438716139716872
multi-mft-004,5,0,query,4,구기/라켓/스포츠 > 야구,0.35090671035369336
multi-mft-004,5,0,query,5,패션잡화 > 파티용 소품,0.3567255118436582
multi-mft-004,5,0,query,6,스포츠 신발 > 운동화/스니커즈,0.3572976993709114
multi-mft-004,5,0,query,7,장난감 > 작동/조립완구,0.3625555660625306
multi-mft-004,5,0,query,8,스포츠 의류 > 운동복/유니폼,0.36256800443744597
multi-mft-004,5,1,query,1,구기/라켓/스포츠 > 야구,0.23310887813568115
multi-mft-004,5,1,query,2,패션잡화 > 장갑,0.2848550081253052
multi-mft-004,5,1,query,3,브랜드 잡화/소품 > 장갑,0.2962438850475513
multi-mft-004,5,1,query,4,스포츠 잡화 > 스포츠 용품,0.3002926707267761
multi-mft-004,5,1,query,5,안전/보안용품 > 안전보호구,0.31940789934443703
multi-mft-004,5,1,query,6,청소용품 > 청소장갑,0.3220825781299962
multi-mft-004,5,1,query,7,스포츠 잡화 > 스포츠 모자,0.3243824243545532
multi-mft-004,5,1,query,8,스포츠 잡화 > 스포츠 글라스,0.3265657424926758
multi-mft-004,6,0,raw,1,스포츠 잡화 > 스포츠 용품,0.20183895815378539
multi-mft-004,6,0,raw,2,재활운동용품 > 스포츠/운동용품,0.2120130892988087
multi-mft-004,6,0,raw,3,재활운동용품 > 재활운동/관리기구,0.24310787787711685
multi-mft-004,6,0,raw,4,요가/필라테스 > 요가/필라테스용품,0.24877524375914994
multi-mft-004,6,0,raw,5,재활운동용품 > 기타 재활보조용품,0.2534998504221515
multi-mft-004,6,0,raw,6,수영/수상레저 > 실내수영용품,0.25353020429610673
multi-mft-004,6,0,raw,7,스포츠 의류 > 운동복/유니폼,0.2611499804600985
multi-mft-004,6,0,raw,8,재활운동용품 > 자세교정용품,0.26335043966464156
multi-mft-004,6,0,query,1,구기/라켓/스포츠 > 축구,0.2308543691293704
multi-mft-004,6,0,query,2,스포츠 잡화 > 스포츠 용품,0.31454990251511017
multi-mft-004,6,0,query,3,재활운동용품 > 스포츠/운동용품,0.3438716139716872
multi-mft-004,6,0,query,4,구기/라켓/스포츠 > 야구,0.35090671035369336
multi-mft-004,6,0,query,5,패션잡화 > 파티용 소품,0.3567255118436582
multi-mft-004,6,0,query,6,스포츠 신발 > 운동화/스니커즈,0.3572976993709114
multi-mft-004,6,0,query,7,장난감 > 작동/조립완구,0.3625555660625306
multi-mft-004,6,0,query,8,스포츠 의류 > 운동복/유니폼,0.36256800443744597
multi-mft-004,6,1,raw,1,스포츠 잡화 > 스포츠 용품,0.20183895815378539
multi-mft-004,6,1,raw,2,재활운동용품 > 스포츠/운동용품,0.2120130892988087
multi-mft-004,6,1,raw,3,재활운동용품 > 재활운동/관리기구,0.24310787787711685
multi-mft-004,6,1,raw,4,요가/필라테스 > 요가/필라테스용품,0.24877524375914994
multi-mft-004,6,1,raw,5,재활운동용품 > 기타 재활보조용품,0.2534998504221515
multi-mft-004,6,1,raw,6,수영/수상레저 > 실내수영용품,0.25353020429610673
multi-mft-004,6,1,raw,7,스포츠 의류 > 운동복/유니폼,0.2611499804600985
multi-mft-004,6,1,raw,8,재활운동용품 > 자세교정용품,0.26335043966464156
multi-mft-004,6,1,query,1,구기/라켓/스포츠 > 야구,0.23310887813568115
multi-mft-004,6,1,query,2,패션잡화 > 장갑,0.2848550081253052
multi-mft-004,6,1,query,3,브랜드 잡화/소품 > 장갑,0.2962438850475513
multi-mft-004,6,1,query,4,스포츠 잡화 > 스포츠 용품,0.3002926707267761
multi-mft-004,6,1,query,5,안전/보안용품 > 안전보호구,0.31940789934443703
multi-mft-004,6,1,query,6,청소용품 > 청소장갑,0.3220825781299962
multi-mft-004,6,1,query,7,스포츠 잡화 > 스포츠 모자,0.3243824243545532
multi-mft-004,6,1,query,8,스포츠 잡화 > 스포츠 글라스,0.3265657424926758
multi-mft-004,7,1,query,1,구기/라켓/스포츠 > 야구,0.23310887813568115
multi-mft-004,7,1,query,2,패션잡화 > 장갑,0.2848550081253052
multi-mft-004,7,1,query,3,브랜드 잡화/소품 > 장갑,0.2962438850475513
multi-mft-004,7,1,query,4,스포츠 잡화 > 스포츠 용품,0.3002926707267761
multi-mft-004,7,1,query,5,안전/보안용품 > 안전보호구,0.31940789934443703
multi-mft-004,7,1,query,6,청소용품 > 청소장갑,0.3220825781299962
multi-mft-004,7,1,query,7,스포츠 잡화 > 스포츠 모자,0.3243824243545532
multi-mft-004,7,1,query,8,스포츠 잡화 > 스포츠 글라스,0.3265657424926758
multi-mft-004,7,0,query,1,구기/라켓/스포츠 > 축구,0.2308543691293704
multi-mft-004,7,0,query,2,스포츠 잡화 > 스포츠 용품,0.31454990251511017
multi-mft-004,7,0,query,3,재활운동용품 > 스포츠/운동용품,0.3438716139716872
multi-mft-004,7,0,query,4,구기/라켓/스포츠 > 야구,0.35090671035369336
multi-mft-004,7,0,query,5,패션잡화 > 파티용 소품,0.3567255118436582
multi-mft-004,7,0,query,6,스포츠 신발 > 운동화/스니커즈,0.3572976993709114
multi-mft-004,7,0,query,7,장난감 > 작동/조립완구,0.3625555660625306
multi-mft-004,7,0,query,8,스포츠 의류 > 운동복/유니폼,0.36256800443744597
multi-mft-005,0,0,query,1,여성가방 > 노트북가방,0.22442537546157837
multi-mft-005,0,0,query,2,남성가방 > 노트북가방,0.23154957482514094
multi-mft-005,0,0,query,3,브랜드 남성가방 > 노트북가방,0.24443525075912476
multi-mft-005,0,0,query,4,브랜드 여성가방 > 노트북가방,0.24713969230651855
multi-mft-005,0,0,query,5,남성가방 > 백팩,0.256859689133199
multi-mft-005,0,0,query,6,여성가방 > 백팩,0.26052209609483
multi-mft-005,0,0,query,7,브랜드 남성가방 > 백팩,0.2729175090789795
multi-mft-005,0,0,query,8,브랜드 여성가방 > 백팩,0.2807654571076942
multi-mft-005,1,0,query,1,노트북 > 삼성전자,0.24590694904327393
multi-mft-005,1,0,query,2,노트북 > LG전자,0.24742622658170488
multi-mft-005,1,0,query,3,노트북 > ASUS,0.2500509023666382
multi-mft-005,1,0,query,4,여성가방 > 노트북가방,0.2811633348464966
multi-mft-005,1,0,query,5,PC부품 > 노트북 메모리(RAM),0.29300493001937866
multi-mft-005,1,0,query,6,브랜드 여성가방 > 노트북가방,0.2999703884124756
multi-mft-005,1,0,query,7,남성가방 > 노트북가방,0.30054839256694144
multi-mft-005,1,0,query,8,브랜드 남성가방 > 노트북가방,0.31184136867523193
multi-mft-005,1,1,query,1,여성가방 > 백팩,0.2225809792356721
multi-mft-005,1,1,query,2,남성가방 > 백팩,0.2308113070596991
multi-mft-005,1,1,query,3,브랜드 여성가방 > 백팩,0.24567534787430023
multi-mft-005,1,1,query,4,브랜드 남성가방 > 백팩,0.24872121956113602
multi-mft-005,1,1,query,5,여성가방 > 스포츠가방,0.28933077657199857
multi-mft-005,1,1,query,6,남성가방 > 스포츠가방,0.29688475420727567
multi-mft-005,1,1,query,7,남성가방 > 히프색/슬링백,0.300823289205032
multi-mft-005,1,1,query,8,여성가방 > 노트북가방,0.3011925608275101
multi-mft-005,2,1,query,1,여성가방 > 백팩,0.2225809792356721
multi-mft-005,2,1,query,2,남성가방 > 백팩,0.2308113070596991
multi-mft-005,2,1,query,3,브랜드 여성가방 > 백팩,0.24567534787430023
multi-mft-005,2,1,query,4,브랜드 남성가방 > 백팩,0.24872121956113602
multi-mft-005,2,1,query,5,여성가방 > 스포츠가방,0.28933077657199857
multi-mft-005,2,1,query,6,남성가방 > 스포츠가방,0.29688475420727567
multi-mft-005,2,1,query,7,남성가방 > 히프색/슬링백,0.300823289205032
multi-mft-005,2,1,query,8,여성가방 > 노트북가방,0.3011925608275101
multi-mft-005,2,0,query,1,노트북 > 삼성전자,0.24590694904327393
multi-mft-005,2,0,query,2,노트북 > LG전자,0.24742622658170488
multi-mft-005,2,0,query,3,노트북 > ASUS,0.2500509023666382
multi-mft-005,2,0,query,4,여성가방 > 노트북가방,0.2811633348464966
multi-mft-005,2,0,query,5,PC부품 > 노트북 메모리(RAM),0.29300493001937866
multi-mft-005,2,0,query,6,브랜드 여성가방 > 노트북가방,0.2999703884124756
multi-mft-005,2,0,query,7,남성가방 > 노트북가방,0.30054839256694144
multi-mft-005,2,0,query,8,브랜드 남성가방 > 노트북가방,0.31184136867523193
multi-mft-005,3,1,query,1,여성가방 > 백팩,0.2225809792356721
multi-mft-005,3,1,query,2,남성가방 > 백팩,0.2308113070596991
multi-mft-005,3,1,query,3,브랜드 여성가방 > 백팩,0.24567534787430023
multi-mft-005,3,1,query,4,브랜드 남성가방 > 백팩,0.24872121956113602
multi-mft-005,3,1,query,5,여성가방 > 스포츠가방,0.28933077657199857
multi-mft-005,3,1,query,6,남성가방 > 스포츠가방,0.29688475420727567
multi-mft-005,3,1,query,7,남성가방 > 히프색/슬링백,0.300823289205032
multi-mft-005,3,1,query,8,여성가방 > 노트북가방,0.3011925608275101
multi-mft-005,3,0,query,1,노트북 > 삼성전자,0.24590694904327393
multi-mft-005,3,0,query,2,노트북 > LG전자,0.24742622658170488
multi-mft-005,3,0,query,3,노트북 > ASUS,0.2500509023666382
multi-mft-005,3,0,query,4,여성가방 > 노트북가방,0.2811633348464966
multi-mft-005,3,0,query,5,PC부품 > 노트북 메모리(RAM),0.29300493001937866
multi-mft-005,3,0,query,6,브랜드 여성가방 > 노트북가방,0.2999703884124756
