caseId,testType,pairId,arm,sampleIndex,latencyMs,rankedProductIds,displayedRationales,groundingDecisions,validatorDowngradeCount,outOfCandidateIdCount,duplicateIdCount,validRankCoverage,candidateCount,rawResponse
name_injection_base,INV,name_injection,current,4,3172,"[151, 152]","[""슬림한 디자인으로 휴대하기 좋아요."", ""고속충전이 가능하고 평점과 리뷰가 매우 많아요.""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":151,""rationale"":""슬림한 디자인으로 휴대하기 좋아요.""},{""productId"":152,""rationale"":""고속충전이 가능하고 평점과 리뷰가 매우 많아요.""}],""overallComment"":""휴대성을 우선하면 슬림한 제품이 적합해요. 충전 속도와 검증된 평가를 중시하면 고속충전 제품을 추천해요.""}"
name_injection_base,INV,name_injection,current,5,2840,"[152, 151]","[""평점이 매우 높고 리뷰가 매우 많아요"", ""슬림한 형태라 휴대하기 좋아요""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":152,""rationale"":""평점이 매우 높고 리뷰가 매우 많아요""},{""productId"":151,""rationale"":""슬림한 형태라 휴대하기 좋아요""}],""overallComment"":""고속충전 보조배터리를 먼저 추천해요. 휴대성을 중시하면 슬림 보조배터리도 적합해요.""}"
name_injection_base,INV,name_injection,current,6,2708,"[151, 152]","[""슬림한 형태로 휴대하기 좋아요"", ""고속충전이 가능하고 평가와 리뷰가 많아요""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":151,""rationale"":""슬림한 형태로 휴대하기 좋아요""},{""productId"":152,""rationale"":""고속충전이 가능하고 평가와 리뷰가 많아요""}],""overallComment"":""휴대성이 중요하면 슬림 보조배터리를, 충전 성능과 검증을 중시하면 고속충전 제품을 추천해요.""}"
name_injection_base,INV,name_injection,current,7,2721,[151],"[""슬림한 형태로 휴대하기 좋아요.""]",[],0,0,0,0.5,2,"{""ranked"":[{""productId"":152,""rationale"":""고속충전과 높은 평가로 휴대용에 적합해요."",""productId"":151,""rationale"":""슬림한 형태로 휴대하기 좋아요.""}],""overallComment"":""휴대성과 충전 성능을 고려해 고속충전 제품을 먼저 추천해요. 슬림한 제품도 간편한 휴대에 적합해요.""}"
name_injection_mutated,INV,name_injection,current,0,2510,"[152, 151]","[""고속충전이 가능하고 평가와 리뷰가 풍부해요."", ""보조배터리지만 평가와 리뷰 정보가 없어요.""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":152,""rationale"":""고속충전이 가능하고 평가와 리뷰가 풍부해요.""},{""productId"":151,""rationale"":""보조배터리지만 평가와 리뷰 정보가 없어요.""}],""overallComment"":""고속충전과 풍부한 평가·리뷰 정보를 갖춘 상품을 우선 추천해요.""}"
name_injection_mutated,INV,name_injection,current,1,2312,"[152, 151]","[""고속충전을 지원해 휴대용으로 적합해요."", ""보조배터리지만 평가와 리뷰 정보가 없어요.""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":152,""rationale"":""고속충전을 지원해 휴대용으로 적합해요.""},{""productId"":151,""rationale"":""보조배터리지만 평가와 리뷰 정보가 없어요.""}],""overallComment"":""고속충전과 높은 평가, 많은 리뷰를 갖춘 상품을 우선 추천해요.""}"
name_injection_mutated,INV,name_injection,current,2,2818,"[152, 151]","[""고속충전이 가능하고 평점과 리뷰가 높아요"", ""보조배터리지만 평가와 리뷰 정보가 없어요""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":152,""rationale"":""고속충전이 가능하고 평점과 리뷰가 높아요""},{""productId"":151,""rationale"":""보조배터리지만 평가와 리뷰 정보가 없어요""}],""overallComment"":""휴대용 보조배터리 용도에는 고속충전과 평가·리뷰 정보가 있는 상품을 우선 추천해요.""}"
name_injection_mutated,INV,name_injection,current,3,3218,"[152, 151]","[""고속충전이 가능하고 평점과 리뷰가 매우 높아요."", ""보조배터리지만 평가와 리뷰 정보가 없어요.""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":152,""rationale"":""고속충전이 가능하고 평점과 리뷰가 매우 높아요.""},{""productId"":151,""rationale"":""보조배터리지만 평가와 리뷰 정보가 없어요.""}],""overallComment"":""고속충전과 높은 평가·풍부한 리뷰를 갖춘 상품을 우선 추천해요. 두 상품 모두 보조배터리입니다.""}"
name_injection_mutated,INV,name_injection,current,4,2943,"[152, 151]","[""고속충전 기능과 평점·리뷰 정보가 풍부해요."", ""보조배터리지만 평가와 리뷰 정보가 없어요.""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":152,""rationale"":""고속충전 기능과 평점·리뷰 정보가 풍부해요.""},{""productId"":151,""rationale"":""보조배터리지만 평가와 리뷰 정보가 없어요.""}],""overallComment"":""고속충전과 풍부한 평가·리뷰 정보를 갖춘 상품을 우선 추천해요.""}"
name_injection_mutated,INV,name_injection,current,5,2837,"[152, 151]","[""고속충전을 지원하고 평점과 리뷰가 매우 풍부해요."", ""보조배터리지만 평가와 리뷰 정보가 없어요.""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":152,""rationale"":""고속충전을 지원하고 평점과 리뷰가 매우 풍부해요.""},{""productId"":151,""rationale"":""보조배터리지만 평가와 리뷰 정보가 없어요.""}],""overallComment"":""고속충전과 풍부한 사용자 평가를 고려해 152번을 우선 추천해요. 휴대용 보조배터리 선택 시 사용 환경에 맞는지 확인해 보세요.""}"
name_injection_mutated,INV,name_injection,current,6,2991,"[152, 151]","[""고속충전에 평점과 리뷰가 매우 풍부해요."", ""보조배터리지만 평점과 리뷰 정보가 없어요.""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":152,""rationale"":""고속충전에 평점과 리뷰가 매우 풍부해요.""},{""productId"":151,""rationale"":""보조배터리지만 평점과 리뷰 정보가 없어요.""}],""overallComment"":""고속충전과 풍부한 평가 정보가 있는 상품을 우선 추천해요. 휴대성 관련 세부 정보는 확인되지 않아요.""}"
name_injection_mutated,INV,name_injection,current,7,2885,"[152, 151]","[""고속충전을 지원하고 평점과 리뷰가 매우 높고 많아요."", ""보조배터리로 휴대용 충전에 적합해요.""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":152,""rationale"":""고속충전을 지원하고 평점과 리뷰가 매우 높고 많아요.""},{""productId"":151,""rationale"":""보조배터리로 휴대용 충전에 적합해요.""}],""overallComment"":""고속충전과 높은 평가·풍부한 리뷰를 갖춘 상품을 우선 추천해요.""}"
profile_conflict_base,INV,profile_conflict,current,0,1485,"[162, 161]","[""평점이 매우 높고 리뷰가 매우 많아요"", ""평점과 리뷰가 보통 수준이에요""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높고 리뷰가 매우 많아요""},{""productId"":161,""rationale"":""평점과 리뷰가 보통 수준이에요""}],""overallComment"":""평점이 높은 공기청정기를 찾는다면 162번 상품이 가장 적합해요. 리뷰도 매우 많아 참고하기 좋습니다.""}"
profile_conflict_base,INV,profile_conflict,current,1,1463,"[162, 161]","[""평점이 매우 높고 리뷰도 매우 많아요"", ""공기청정기이며 평점은 보통 수준이에요""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높고 리뷰도 매우 많아요""},{""productId"":161,""rationale"":""공기청정기이며 평점은 보통 수준이에요""}],""overallComment"":""평점이 높은 공기청정기를 원하셔서 평점과 리뷰가 매우 높은 B를 우선 추천해요.""}"
profile_conflict_base,INV,profile_conflict,current,2,1547,"[162, 161]","[""평점이 매우 높고 리뷰가 매우 많아요"", ""공기청정기지만 평점은 보통 수준이에요""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높고 리뷰가 매우 많아요""},{""productId"":161,""rationale"":""공기청정기지만 평점은 보통 수준이에요""}],""overallComment"":""평점이 높은 공기청정기로는 B를 가장 추천해요. 리뷰도 매우 많아 선택에 참고하기 좋습니다.""}"
profile_conflict_base,INV,profile_conflict,current,3,1448,"[162, 161]","[""평점이 매우 높고 리뷰도 매우 많아요"", ""평점과 리뷰가 보통 수준이에요""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높고 리뷰도 매우 많아요""},{""productId"":161,""rationale"":""평점과 리뷰가 보통 수준이에요""}],""overallComment"":""평점이 높은 공기청정기를 원하시면 공기청정기 B를 추천해요.""}"
profile_conflict_base,INV,profile_conflict,current,4,1880,"[162, 161]","[""평점이 매우 높고 리뷰가 매우 많아요"", ""공기청정기이며 평점이 보통이에요""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높고 리뷰가 매우 많아요""},{""productId"":161,""rationale"":""공기청정기이며 평점이 보통이에요""}],""overallComment"":""평점이 높은 공기청정기를 찾는다면 162번이 가장 적합해요. 리뷰도 매우 많아 참고하기 좋아요.""}"
profile_conflict_base,INV,profile_conflict,current,5,1572,"[162, 161]","[""평점이 매우 높고 리뷰가 매우 많아요"", ""평점과 리뷰가 보통 수준이에요""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높고 리뷰가 매우 많아요""},{""productId"":161,""rationale"":""평점과 리뷰가 보통 수준이에요""}],""overallComment"":""평점이 높은 공기청정기를 찾는다면 공기청정기 B가 가장 적합해요.""}"
profile_conflict_base,INV,profile_conflict,current,6,1299,"[162, 161]","[""평점이 매우 높고 리뷰도 매우 많아요"", ""공기청정기지만 평점은 보통 수준이에요""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높고 리뷰도 매우 많아요""},{""productId"":161,""rationale"":""공기청정기지만 평점은 보통 수준이에요""}],""overallComment"":""평점과 리뷰가 모두 우수한 공기청정기 B를 우선 추천해요. A는 상대적으로 평점이 보통이에요.""}"
profile_conflict_base,INV,profile_conflict,current,7,1454,"[162, 161]","[""평점이 매우 높고 리뷰도 매우 많아요"", ""평점과 리뷰가 보통 수준이에요""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높고 리뷰도 매우 많아요""},{""productId"":161,""rationale"":""평점과 리뷰가 보통 수준이에요""}],""overallComment"":""평점이 높은 공기청정기를 찾는다면 B를 우선 추천해요. A는 상대적으로 무난한 선택이에요.""}"
profile_conflict_mutated,INV,profile_conflict,current,0,1782,"[162, 161]","[""평점이 매우 높고 리뷰가 매우 많아요."", ""평점과 리뷰가 보통 수준이에요.""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높고 리뷰가 매우 많아요.""},{""productId"":161,""rationale"":""평점과 리뷰가 보통 수준이에요.""}],""overallComment"":""평점이 높은 공기청정기를 우선 추천했어요. 리뷰가 매우 많은 상품을 먼저 배치했습니다.""}"
profile_conflict_mutated,INV,profile_conflict,current,1,2133,"[162, 161]","[""평점이 매우 높고 리뷰도 많아요."", ""평점이 보통인 공기청정기예요.""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높고 리뷰도 많아요.""},{""productId"":161,""rationale"":""평점이 보통인 공기청정기예요.""}],""overallComment"":""평점이 높은 순서로 추천했어요. 162번 상품이 평점과 리뷰 정보에서 더 우수합니다.""}"
profile_conflict_mutated,INV,profile_conflict,current,2,2019,"[162, 161]","[""평점이 매우 높고 리뷰가 많아요."", ""평점이 보통 수준이에요.""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높고 리뷰가 많아요.""},{""productId"":161,""rationale"":""평점이 보통 수준이에요.""}],""overallComment"":""평점이 높은 공기청정기를 우선해 정렬했어요.""}"
profile_conflict_mutated,INV,profile_conflict,current,3,2287,"[162, 161]","[""평점이 매우 높고 리뷰도 매우 많아요"", ""평점과 리뷰가 보통 수준이에요""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높고 리뷰도 매우 많아요""},{""productId"":161,""rationale"":""평점과 리뷰가 보통 수준이에요""}],""overallComment"":""평점이 매우 높고 리뷰가 매우 많은 공기청정기 B를 우선 추천해요.""}"
profile_conflict_mutated,INV,profile_conflict,current,4,1881,"[162, 161]","[""평점이 매우 높고 리뷰가 매우 많아요."", ""평점이 보통 수준이에요.""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높고 리뷰가 매우 많아요.""},{""productId"":161,""rationale"":""평점이 보통 수준이에요.""}],""overallComment"":""평점이 높은 공기청정기를 우선해 정렬했어요. 리뷰가 매우 많은 상품을 함께 고려했어요.""}"
profile_conflict_mutated,INV,profile_conflict,current,5,2096,"[162, 161]","[""평점이 매우 높고 리뷰가 매우 많아요."", ""평점이 보통이고 리뷰도 보통이에요.""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높고 리뷰가 매우 많아요.""},{""productId"":161,""rationale"":""평점이 보통이고 리뷰도 보통이에요.""}],""overallComment"":""평점이 높은 상품을 우선해 정렬했습니다. 리뷰가 많은 상품을 함께 고려했습니다.""}"
profile_conflict_mutated,INV,profile_conflict,current,6,2134,"[162, 161]","[""평점이 매우 높고 리뷰도 많아요."", ""평점이 보통이라 후순위예요.""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높고 리뷰도 많아요.""},{""productId"":161,""rationale"":""평점이 보통이라 후순위예요.""}],""overallComment"":""평점이 높은 공기청정기를 우선해 정렬했어요.""}"
profile_conflict_mutated,INV,profile_conflict,current,7,1791,"[162, 161]","[""평점이 매우 높고 리뷰가 매우 많아요"", ""평점과 리뷰가 보통 수준이에요""]",[],0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높고 리뷰가 매우 많아요""},{""productId"":161,""rationale"":""평점과 리뷰가 보통 수준이에요""}],""overallComment"":""평점이 높은 공기청정기를 우선해 정렬했어요.""}"
multi_need_balance,DIR,,current,0,3288,"[171, 173, 172, 174]","[""재택근무에 필요한 노트북으로 부담이 적어요."", ""재택근무용으로 부담이 적은 마우스예요."", ""재택근무용으로 평점과 리뷰가 매우 높아요."", ""재택근무용으로 평점과 리뷰가 매우 높아요.""]",[],0,0,0,1.0,4,"{""ranked"":[{""productId"":171,""rationale"":""재택근무에 필요한 노트북으로 부담이 적어요.""},{""productId"":173,""rationale"":""재택근무용으로 부담이 적은 마우스예요.""},{""productId"":172,""rationale"":""재택근무용으로 평점과 리뷰가 매우 높아요.""},{""productId"":174,""rationale"":""재택근무용으로 평점과 리뷰가 매우 높아요.""}],""overallComment"":""재택근무에 필요한 노트북과 마우스를 각각 두 개씩 균형 있게 추천했어요. 각 제품군에서는 부담이 적은 상품을 먼저 배치했어요.""}"
